Calculation details: PM PM_10 emissions by source category,,,,,,
,,,,,,
Pollutant: PM (PM Fraction: PM_10),,,,,,
Scenario: REF_post2014_CLE,,,,,,
Year: 2015,,,,,,
,,,,,,
Region,Sector,Activity,[Unit],activity,impl_ef,emiss
ITAL_WHOL,RES_FIREW,NOF,[M people],61.048,0.035,2.137
ITAL_WHOL,STH_AGR,NOF,[Mt],52.71,0.02,1.075
ITAL_WHOL,STH_COAL,NOF,[Mt],16.158,0.032,0.51
ITAL_WHOL,STH_FEORE,NOF,[Mt],21.507,0.076,1.635
ITAL_WHOL,STH_NPK,NOF,[Mt],12.94,0.026,0.336
ITAL_WHOL,STH_OTH_IN,NOF,[Mt],110.363,0.012,1.335
ITAL_WHOL,TRA_OT_AGR,MD,[PJ],77.008,0.065,4.99
ITAL_WHOL,TRA_OT_AIR,GSL,[PJ],170.55,0,0.066
ITAL_WHOL,TRA_OT_CNS,GAS,[PJ],,,
ITAL_WHOL,TRA_OT_INW,GSL,[PJ],10.637,0.021,0.224
ITAL_WHOL,TRA_OT_INW,MD,[PJ],,,
ITAL_WHOL,TRA_OT_RAI,MD,[PJ],2.453,0.08,0.195
ITAL_WHOL,TRA_RD_HDB,ABRASION,[Gvkm],4.255,0.038,0.162
ITAL_WHOL,TRA_RD_HDB,BRAKE,[Gvkm],4.255,0.045,0.192
ITAL_WHOL,TRA_RD_HDB,GAS,[PJ],2.301,0.001,0.001
ITAL_WHOL,TRA_RD_HDB,LPG,[PJ],0.187,0.001,0
ITAL_WHOL,TRA_RD_HDB,MD,[PJ],51.007,0.011,0.557
ITAL_WHOL,TRA_RD_HDB,TYRE,[Gvkm],4.255,0.003,0.011
ITAL_WHOL,TRA_RD_HDT,ABRASION,[Gvkm],20.405,0.038,0.775
ITAL_WHOL,TRA_RD_HDT,BRAKE,[Gvkm],20.405,0.053,1.08
ITAL_WHOL,TRA_RD_HDT,GAS,[PJ],0.003,0.001,0
ITAL_WHOL,TRA_RD_HDT,LPG,[PJ],,,
ITAL_WHOL,TRA_RD_HDT,MD,[PJ],171.754,0.006,1.116
ITAL_WHOL,TRA_RD_HDT,TYRE,[Gvkm],20.405,0.007,0.141
ITAL_WHOL,TRA_RD_LD2,ABRASION,[Gvkm],5.564,0.003,0.017
ITAL_WHOL,TRA_RD_LD2,BRAKE,[Gvkm],5.564,0.006,0.034
ITAL_WHOL,TRA_RD_LD2,GSL,[PJ],14.465,0.072,1.039
ITAL_WHOL,TRA_RD_LD2,TYRE,[Gvkm],5.564,0.001,0.004
ITAL_WHOL,TRA_RD_LD4C,ABRASION,[Gvkm],476.165,0.008,3.571
ITAL_WHOL,TRA_RD_LD4C,BRAKE,[Gvkm],476.165,0.012,5.845
ITAL_WHOL,TRA_RD_LD4C,GAS,[PJ],37.744,0,0.016
ITAL_WHOL,TRA_RD_LD4C,GSL,[PJ],316.999,0,0.153
ITAL_WHOL,TRA_RD_LD4C,MD,[PJ],549.08,0.011,6.037
ITAL_WHOL,TRA_RD_LD4C,TYRE,[Gvkm],476.165,0.002,0.744
ITAL_WHOL,TRA_RD_LD4T,ABRASION,[Gvkm],59.781,0.008,0.448
ITAL_WHOL,TRA_RD_LD4T,BRAKE,[Gvkm],59.781,0.019,1.145
ITAL_WHOL,TRA_RD_LD4T,GAS,[PJ],0.02,0,0
ITAL_WHOL,TRA_RD_LD4T,GSL,[PJ],4.056,0,0.001
ITAL_WHOL,TRA_RD_LD4T,LPG,[PJ],0.019,0,0
ITAL_WHOL,TRA_RD_LD4T,MD,[PJ],167.857,0.026,4.404
ITAL_WHOL,TRA_RD_LD4T,TYRE,[Gvkm],59.781,0.002,0.147
ITAL_WHOL,TRA_RD_M4,ABRASION,[Gvkm],30.414,0.003,0.091
ITAL_WHOL,TRA_RD_M4,BRAKE,[Gvkm],30.414,0.006,0.184
ITAL_WHOL,TRA_RD_M4,GSL,[PJ],35.06,0.041,1.43
ITAL_WHOL,TRA_RD_M4,TYRE,[Gvkm],30.414,0.001,0.02
ITAL_WHOL,WASTE_AGR,NOF,[Mt],0.21,10.499,2.205
ITAL_WHOL,WASTE_FLR,NOF,[PJ],0.85,0.032,0.027
ITAL_WHOL,CON_COMB,GAS,[PJ],33.497,0,0.003
ITAL_WHOL,CON_COMB,HF,[PJ],68.601,0.002,0.166
ITAL_WHOL,CON_COMB,LPG,[PJ],85.026,0,0.017
ITAL_WHOL,CON_COMB3,HC1,[PJ],0.859,0.013,0.011
ITAL_WHOL,DOM,GSL,[PJ],5.112,0.001,0.003
ITAL_WHOL,DOM,HF,[PJ],0.453,0.017,0.008
ITAL_WHOL,DOM_MB_M,DC,[PJ],,,
ITAL_WHOL,DOM_SHB_M,BC1,[PJ],,,
ITAL_WHOL,DOM_SHB_M,DC,[PJ],,,
ITAL_WHOL,DOM_STOVE_H,BC1,[PJ],,,
ITAL_WHOL,DOM_STOVE_H,DC,[PJ],,,
ITAL_WHOL,IN_BO_CHEM,GAS,[PJ],10.487,0,0.001
ITAL_WHOL,IN_BO_CHEM,OS2,[PJ],,,
ITAL_WHOL,IN_BO_CON,GAS,[PJ],10.383,0,0.001
ITAL_WHOL,IN_BO_CON,LPG,[PJ],2.744,0,0.001
ITAL_WHOL,IN_BO_OTH,GAS,[PJ],31.799,0,0.003
ITAL_WHOL,IN_BO_OTH,MD,[PJ],0.376,0.001,0
ITAL_WHOL,IN_BO_OTH,OS2,[PJ],0.082,0.004,0
ITAL_WHOL,IN_BO_PAP,GAS,[PJ],4.714,0,0
ITAL_WHOL,IN_BO_PAP,LPG,[PJ],0.013,0,0
ITAL_WHOL,IN_BO_PAP,OS2,[PJ],,,
ITAL_WHOL,IN_OC,MD,[PJ],0.186,0.001,0
ITAL_WHOL,IN_OC,OS2,[PJ],4.328,0.054,0.234
ITAL_WHOL,IN_OC3,BC1,[PJ],,,
ITAL_WHOL,PP_ENG,GAS,[PJ],47.569,0.005,0.231
ITAL_WHOL,PP_ENG,HF,[PJ],,,
ITAL_WHOL,PP_EX_L,HC1,[PJ],542.726,0.001,0.58
ITAL_WHOL,PP_EX_OTH,GAS,[PJ],42.495,0,0.013
ITAL_WHOL,PP_EX_OTH,OS1,[PJ],49.754,0.007,0.349
ITAL_WHOL,PP_EX_OTH,OS2,[PJ],,,
ITAL_WHOL,PP_EX_S,HC1,[PJ],,,
ITAL_WHOL,PP_NEW,GAS,[PJ],55.819,0,0.017
ITAL_WHOL,PP_NEW,OS1,[PJ],20.159,0.007,0.141
ITAL_WHOL,PP_NEW,OS2,[PJ],49.019,0,0.009
ITAL_WHOL,PR_ALSEC,NOF,[Mt],1.003,0.33,0.331
ITAL_WHOL,PR_BAOX,NOF,[Mt],5.386,0.119,0.642
ITAL_WHOL,PR_BRICK,NOF,[Mt],13.432,0.057,0.765
ITAL_WHOL,PR_CAST,NOF,[Mt],1.237,3.424,4.236
ITAL_WHOL,PR_CAST_F,NOF,[Mt],1.237,1.352,1.673
ITAL_WHOL,PR_COKE,NOF,[Mt],1.72,0.111,0.19
ITAL_WHOL,PR_FERT,NOF,[Mt],2.479,0.192,0.476
ITAL_WHOL,PR_OTHER,NOF,[Mt],3.323,0.183,0.608
ITAL_WHOL,PR_PIGI,NOF,[Mt],5.098,0.041,0.211
ITAL_WHOL,PR_PIGI_F,NOF,[Mt],5.098,0.06,0.306
ITAL_WHOL,PR_PULP,NOF,[Mt],0.538,0.006,0.003
ITAL_WHOL,PR_SINT,NOF,[Mt],4.725,0.057,0.272
ITAL_WHOL,PR_SINT_F,NOF,[Mt],4.725,0.048,0.227
ITAL_WHOL,TRA_OT_AGR,GSL,[PJ],0.63,0.03,0.019
ITAL_WHOL,TRA_OT_CNS,GSL,[PJ],,,
ITAL_WHOL,TRA_OT_CNS,MD,[PJ],12.146,0.038,0.462
ITAL_WHOL,TRA_OT_LB,GAS,[PJ],19.979,0.017,0.334
ITAL_WHOL,TRA_OT_LD2,GSL,[PJ],0.262,0.122,0.032
ITAL_WHOL,TRA_RD_LD4C,LPG,[PJ],77.779,0,0.034
ITAL_WHOL,CON_COMB,OS1,[PJ],,,
ITAL_WHOL,CON_COMB3,BC1,[PJ],,,
ITAL_WHOL,DOM,CHCOA,[PJ],,,
ITAL_WHOL,IN_BO_CHEM,BC1,[PJ],,,
ITAL_WHOL,IN_BO_CHEM,GSL,[PJ],,,
ITAL_WHOL,IN_BO_CHEM,MD,[PJ],,,
ITAL_WHOL,IN_BO_CON,BC1,[PJ],,,
ITAL_WHOL,IN_BO_CON,OS1,[PJ],,,
ITAL_WHOL,IN_BO_OTH,DC,[PJ],,,
ITAL_WHOL,IN_BO_OTH,GSL,[PJ],,,
ITAL_WHOL,IN_BO_OTH_L,BC1,[PJ],,,
ITAL_WHOL,IN_BO_OTH_L,HC1,[PJ],0.003,0.013,0
ITAL_WHOL,IN_BO_OTH_S,BC1,[PJ],,,
ITAL_WHOL,IN_BO_OTH_S,HC1,[PJ],,,
ITAL_WHOL,IN_BO_PAP,BC1,[PJ],,,
ITAL_WHOL,IN_BO_PAP,GSL,[PJ],,,
ITAL_WHOL,IN_BO_PAP,MD,[PJ],,,
ITAL_WHOL,IN_OC,GSL,[PJ],,,
ITAL_WHOL,PP_EX_L,BC1,[PJ],,,
ITAL_WHOL,PP_EX_OTH,GSL,[PJ],37.759,0.001,0.019
ITAL_WHOL,PP_EX_OTH,MD,[PJ],,,
ITAL_WHOL,PP_EX_S,BC1,[PJ],,,
ITAL_WHOL,PP_NEW_L,BC1,[PJ],,,
ITAL_WHOL,PP_NEW_L,HC1,[PJ],,,
ITAL_WHOL,TRA_OT,HC1,[PJ],,,
ITAL_WHOL,TRA_OT_CNS,LPG,[PJ],,,
ITAL_WHOL,OTHER_PM,NOF,[kt PM (TSP)],,,
ITAL_WHOL,PR_CBLACK,NOF,[Mt],0.202,0.237,0.048
ITAL_WHOL,TRA_OTS_L,HF,[PJ],36.819,0.119,4.372
ITAL_WHOL,TRA_OTS_M,MD,[PJ],19.838,0.027,0.539
ITAL_WHOL,TRA_OT_LB,GSL,[PJ],7.16,0.023,0.161
ITAL_WHOL,IN_BO_CHEM,HC1,[PJ],0.005,0.013,0
ITAL_WHOL,IN_BO_CON,HC1,[PJ],0.121,0.013,0.002
ITAL_WHOL,IN_BO_PAP,HC1,[PJ],0.009,0.013,0
ITAL_WHOL,MINE_HC,NOF,[Mt],0.086,0.028,0.002
ITAL_WHOL,PP_NEW,GSL,[PJ],,,
ITAL_WHOL,PR_ALPRIM,NOF,[Mt],0.161,1.988,0.32
ITAL_WHOL,CON_COMB,DC,[PJ],,,
ITAL_WHOL,DOM_MB_A,DC,[PJ],,,
ITAL_WHOL,IN_BO_CON,DC,[PJ],,,
ITAL_WHOL,PR_BRIQ,NOF,[Mt],,,
ITAL_WHOL,TRA_OTS_L,MD,[PJ],20.066,0.027,0.545
ITAL_WHOL,TRA_OT_LB,MD,[PJ],,,
ITAL_WHOL,DOM,BIOG,[PJ],,,
ITAL_WHOL,IN_BO_CHEM,DC,[PJ],,,
ITAL_WHOL,CON_COMB,OS2,[PJ],,,
ITAL_WHOL,IN_BO_OTH_L,HC2,[PJ],,,
ITAL_WHOL,IN_BO_OTH_S,HC2,[PJ],,,
ITAL_WHOL,PP_EX_L,BC2,[PJ],,,
ITAL_WHOL,PP_EX_L,HC2,[PJ],,,
ITAL_WHOL,PP_EX_S,BC2,[PJ],,,
ITAL_WHOL,PP_NEW_L,BC2,[PJ],,,
ITAL_WHOL,PP_EX_L,HC3,[PJ],,,
ITAL_WHOL,PP_NEW,MD,[PJ],,,
ITAL_WHOL,AGR_OTANI,NOF,[M animals],,,
ITAL_WHOL,PR_PELL,NOF,[Mt],,,
ITAL_WHOL,CON_COMB,GSL,[PJ],,,
ITAL_WHOL,TRA_OT_AGR,LPG,[PJ],,,
ITAL_WHOL,IN_BO_CON,OS2,[PJ],,,
ITAL_WHOL,IN_BO_PAP,DC,[PJ],,,
ITAL_WHOL,IN_BO_CON,GSL,[PJ],,,
ITAL_WHOL,PP_EX_OTH,DC,[PJ],,,
ITAL_WHOL,PP_MOD,BC1,[PJ],,,
ITAL_WHOL,PP_MOD,HC1,[PJ],,,
ITAL_WHOL,PP_NEW,DC,[PJ],,,
ITAL_WHOL,PR_HEARTH,NOF,[Mt],,,
ITAL_WHOL,TRA_OT_LB,LPG,[PJ],,,
ITAL_WHOL,TRA_RD_HDB,GSL,[PJ],,,
ITAL_WHOL,TRA_RD_HDT,GSL,[PJ],,,
ITAL_WHOL,DOM_STOVE_C,FWD,[PJ],,,
ITAL_WHOL,PP_IGCC,OS1,[PJ],,,
ITAL_WHOL,PP_IGCC,OS2,[PJ],,,
ITAL_WHOL,DOM_STOVE_H,BC2,[PJ],,,
ITAL_WHOL,DOM_STOVE_H,HC2,[PJ],,,
